Sembol,Tarih,Fiyat (Son),Sinyal,Skor (Al),Skor (Sat),Elmas Formasyonu,AlphaTrend,MA,MACD,MACD_Signal,MACD_Positive,RSI,ADX,OBV_Diff,BB_Low,BB_Mavg,BB_High,BB_W,EMA20_gt_EMA50_gt_EMA200,Dipten Uzaklık (%),ATH'ye Uzaklık (%),ATH Breakout,ATH Dip Potansiyeli,Cup&Handle Formasyonu,Bull Flag Formasyonu,TOBO Formasyonu,Gelişmiş TOBO,EMA5_137 Sinyal,EMA5_137 Sinyal_Numeric,EMA3_199 Sinyal,EMA3_199 Sinyal_Numeric,EMA3_200 Sinyal,EMA3_200 Sinyal_Numeric,CandleGoldenCross_Over,Confirmed_BUY,Confirmed_SELL,CandleGoldenCross_Over_Confirmed_BUY,Confirmed_SELL_CandleCrossUnder,STOP Fiyat,TP Fiyat,Haftalık Değişim (%),Aylık Değişim (%),Ortalama Hacim (TL),F/K,PD/DD,Yorumlar,PUANLAMA_V4,TP Oran (%),Sinyal_Sort,VolumeDeltaUp_Sort,Formasyon_Sort,FormasyonTazeKirilim,BONUS_SCORE,DipSkor,ATHSkor,OBVSkor,TazeSkor,FinalSkorEx,__FDTT_NET_TL,__FDTT_ADV7_TL,KURUM_FDTT_SINYAL,__AKD_1D_NET_TL_NORM_ND,__AKD_3D_NET_TL_NORM_ND,KURUM_AKD_SINYAL,__AKD_PUAN,__FDTT_PUAN,__KURUM_PUAN,AL_VETO_SHOCK,__TURNOVER_1D,__TURNOVER_3D,__FF_MCAP,AKD_NOTE,KURUM_AKD_SKOR,FinalSkorPlus,__FDTT_NET_PP,__FDTT_NET_TL_NORM,__AKD_RECENCY_COMBO,Analiz_Tarihi_str,Alis_Fiyati_AnalizGunu,Max_Getiri_%,Getiri_1Hafta_Sonu_%,Zirve_Kayip_%,Fiyat_EnYuksek_5Gun,Fiyat_EnDusuk_5Gun,Max_Getiri_5Gun_%,Gun_EnYuksek,Gun_EnDusuk,Max_Getiri_15Gun_%,Getiri_15Gun_Sonu_%,Zirve_Kayip_15Gun_%,Fiyat_EnYuksek_15Gun,Fiyat_EnDusuk_15Gun,SMA5_137_15m_Sinyal,SMA5_137_15m_Sinyal_Numeric,SMA5_137_15m_Sinyal_Filt,SMA5_137_15m_Sinyal_Filt_Numeric,SMA5_137_15m_CrossTime,SMA5_137_15m_BarsSinceCross,SMA5_137_1h_Sinyal,SMA5_137_1h_Sinyal_Numeric,SMA5_137_1h_Sinyal_Filt,SMA5_137_1h_Sinyal_Filt_Numeric,SMA5_137_1h_CrossTime,SMA5_137_1h_BarsSinceCross,SMA5_137_4h_Sinyal,SMA5_137_4h_Sinyal_Numeric,SMA5_137_4h_Sinyal_Filt,SMA5_137_4h_Sinyal_Filt_Numeric,SMA5_137_4h_CrossTime,SMA5_137_4h_BarsSinceCross,SMA5_137_1d_Sinyal,SMA5_137_1d_Sinyal_Numeric,SMA5_137_1d_Sinyal_Filt,SMA5_137_1d_Sinyal_Filt_Numeric,SMA5_137_1d_CrossTime,SMA5_137_1d_BarsSinceCross,EW_WaveType_1d,EW_CurrentWave_1d,EW_Phase_1d,EW_LastPivotTime_1d,EW_LastPivotPrice_1d,EW_WaveType_4h,EW_CurrentWave_4h,EW_Phase_4h,EW_LastPivotTime_4h,EW_LastPivotPrice_4h,Top_Grup,Top_Grup_15Gun
BTCIM,2025-10-09,4.24,-50,0,4,0,4.54,4.44,-0.0,0.05,0,42.43,16.66,129469046.0,4.14,4.53,4.93,17.45,0,13.67,24.56,0,100,1,0,0,0,,,,,,,0,0,0,0,0,3.93,4.55,-6.4,-3.42,1518921228,0.0,1.21,"ATR Oranı düşük (4.87%) | Gelişmiş Cup & Handle | ATR STOP: 3.93, TP: 4.55 | 1H:%-6.4 | 1A:%-3.42",3,7.31,0,0,1,0,0,-13.67,-24.56,129469046.0,0,1.4,,,,,,,,,,,,,,,,,,,,2025-10-09,4.24,-1.4150943396226532,-2.122641509433959,0.7177033492822814,4.18,4.03,-1.4150943396226532,1,2,10.613207547169814,-1.6509433962264217,11.087420042643933,4.69,4.03,-,0.0,SAT,-50.0,2025-10-07 07:45,94.0,-,0.0,SAT,-50.0,2025-09-29 13:30,73.0,-,0.0,SAT,-50.0,2025-10-09 04:00,2.0,-,0.0,SAT,-50.0,2025-09-29 00:00,8.0,,,,,,,,,,,0,0
BUCIM,2025-10-09,6.29,-50,0,4,0,6.45,6.6,-0.21,-0.17,0,30.49,36.02,4625284.0,6.09,6.65,7.2,16.77,0,1.32,30.95,0,100,0,0,0,0,,,,,,,0,0,0,0,0,6.07,6.51,0.64,-6.12,50011248,0.0,0.65,"ATR Oranı düşük (2.28%) | ATR STOP: 6.07, TP: 6.51 | 1H:%0.64 | 1A:%-6.12",4,3.5,0,0,0,0,0,-1.32,-30.95,4625284.0,0,14.63,,,,,,,,,,,,,,,,,,,,2025-10-09,6.29,0.31796502384737,-2.2257551669316324,2.5356576862123497,6.31,6.07,0.31796502384737,1,2,4.610492845786964,0.31796502384737,4.103343465045599,6.58,6.07,-,0.0,AL,50.0,2025-10-08 13:30,38.0,-,0.0,SAT,-50.0,2025-09-25 11:30,93.0,-,0.0,SAT,-50.0,2025-09-02 12:00,81.0,-,0.0,SAT,-50.0,2025-09-02 00:00,27.0,,,,,,,,,,,0,0
BULGS,2025-10-09,32.74,-50,0,4,0,34.76,33.92,-0.27,-0.13,0,42.87,14.51,-4436520.0,32.23,34.21,36.19,11.57,1,144.51,13.39,0,0,0,1,0,0,,,,,,,0,0,0,0,0,30.63,34.85,-2.5,-2.09,205102638,27.283333,1.6,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (4.29%) | Gelişmiş Bull Flag | ATR STOP: 30.63, TP: 34.85 | 1H:%-2.5 | 1A:%-2.09",1,6.44,0,0,1,0,0,-144.51,-13.39,-4436520.0,0,-141.49,,,,,,,,,,,,,,,,,,,,2025-10-09,32.74,0.6719609040928493,0.12217470983506153,0.5461165048543681,32.96,31.6,0.6719609040928493,1,3,52.71838729383017,42.5167990226023,6.680000000000007,50.0,31.6,-,0.0,SAT,-50.0,2025-10-09 09:00,23.0,-,0.0,SAT,-50.0,2025-09-26 06:30,89.0,-,0.0,SAT,-50.0,2025-09-26 08:00,28.0,-,0.0,-,0.0,,,,,,,,,,,,,0,1
BURCE,2025-10-09,18.1,-50,0,4,0,18.7,18.77,0.31,0.48,0,46.45,30.41,-4738696.0,16.52,18.79,21.07,24.22,1,32.41,32.34,0,100,1,0,0,0,,,,,,,0,0,0,0,0,16.3,19.9,-9.41,6.91,154768129,0.0,1.47,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (6.61%) | Gelişmiş Cup & Handle | ATR STOP: 16.3, TP: 19.9 | 1H:%-9.41 | 1A:%6.91",3,9.94,0,0,1,0,0,-32.41,-32.34,-4738696.0,0,-25.24,,,,,,,,,,,,,,,,,,,,2025-10-09,18.1,63.535911602209936,47.18232044198894,10.000000000000002,29.6,18.4,63.535911602209936,5,1,123.09392265193371,94.69613259668508,12.729073798910354,40.38,18.4,-,0.0,SAT,-50.0,2025-10-08 09:00,56.0,-,0.0,SAT,-50.0,2025-10-08 12:30,11.0,-,0.0,AL,50.0,2025-09-16 08:00,52.0,-,0.0,AL,50.0,2025-07-28 00:00,53.0,,,,,,,,,,,1,1
BVSAN,2025-10-09,127.6,50,4,0,0,119.89,118.74,4.67,3.36,1,61.84,28.99,-1066699.0,104.23,117.51,130.8,22.61,1,70.72,4.2,0,0,0,0,0,0,,,,,,,0,1,0,0,0,117.66,137.54,7.95,18.92,134836216,0.012625088,2.15,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (5.19%) | ATR STOP: 117.66, TP: 137.54 | 1H:%7.95 | 1A:%18.92 | Confirmed BUY (alphaTrend teyidi)",7,7.79,2,0,0,0,0,-70.72,-4.2,-1066699.0,0,-40.75,,,,,,,,,,,,,,,,,,,,2025-10-09,127.6,18.965517241379324,7.288401253918504,9.815546772068515,151.8,132.6,18.965517241379324,2,3,18.965517241379324,-15.047021943573661,28.59025032938077,151.8,106.5,-,0.0,AL,50.0,2025-10-07 10:15,84.0,-,0.0,-,0.0,,,-,0.0,-,0.0,,,-,0.0,AL,50.0,2025-08-06 00:00,46.0,,,,,,,,,,,1,0
CANTE,2025-10-09,2.02,-50,0,4,0,2.2,2.2,-0.07,-0.04,0,35.62,16.28,564483601.0,1.96,2.24,2.52,24.96,1,48.53,24.06,0,100,0,0,0,0,,,,,,,0,0,1,0,0,1.84,2.2,-5.61,-16.53,1234704258,5.0499997,0.54,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (5.88%) | ATR STOP: 1.84, TP: 2.2 | 1H:%-5.61 | 1A:%-16.53 | Confirmed SELL (alphaTrend teyidi)",1,8.91,0,0,0,0,0,-48.53,-24.06,564483601.0,0,-41.34,,,,,,,,,,,,,,,,,,,,2025-10-09,2.02,5.44554455445544,-0.990099009900991,6.103286384976521,2.13,1.99,5.44554455445544,1,5,34.15841584158416,12.871287128712861,15.867158671586722,2.71,1.97,-,0.0,SAT,-50.0,2025-10-06 09:30,120.0,-,0.0,SAT,-50.0,2025-09-23 07:30,115.0,-,0.0,SAT,-50.0,2025-09-25 08:00,31.0,-,0.0,AL,50.0,2025-07-10 00:00,64.0,,,,,,,,,,,0,1
CATES,2025-10-09,31.54,-50,0,4,0,33.51,33.12,-0.54,-0.28,0,38.61,15.69,-658467.0,31.21,33.38,35.56,13.04,0,17.25,21.74,0,100,1,0,0,0,,,,,,,0,0,0,0,0,29.82,33.26,-2.05,-4.25,27593873,0.0,0.55,"ATR Oranı düşük (3.63%) | Gelişmiş Cup & Handle | ATR STOP: 29.82, TP: 33.26 | 1H:%-2.05 | 1A:%-4.25",2,5.45,0,0,1,0,0,-17.25,-21.74,-658467.0,0,-10.42,,,,,,,,,,,,,,,,,,,,2025-10-09,31.54,0.3170577045022239,-1.9023462270133098,2.212389380530971,31.64,29.82,0.3170577045022239,1,2,12.365250475586551,4.311984781230182,7.167042889390516,35.44,29.82,-,0.0,SAT,-50.0,2025-10-08 13:15,39.0,-,0.0,SAT,-50.0,2025-09-29 07:30,79.0,-,0.0,SAT,-50.0,2025-09-26 08:00,28.0,-,0.0,AL,50.0,2025-07-24 00:00,55.0,,,,,,,,,,,0,0
CELHA,2025-10-09,9.05,-50,0,4,0,9.41,9.42,-0.23,-0.19,0,39.89,7.92,-3494090.0,8.66,9.43,10.21,16.5,0,25.62,66.18,0,100,1,0,1,0,,,,,,,0,0,0,0,0,8.29,9.81,-1.42,-2.69,47501595,0.0,0.3,"ATR Oranı düşük (5.62%) | Gelişmiş TOBO formasyonu | Gelişmiş Cup & Handle | ATR STOP: 8.29, TP: 9.81 | 1H:%-1.42 | 1A:%-2.69",3,8.4,0,0,1,0,0,-25.62,-66.18,-3494090.0,0,-24.82,,,,,,,,,,,,,,,,,,,,2025-10-09,9.05,3.6464088397790064,-5.193370165745863,8.52878464818764,9.38,8.5,3.6464088397790064,1,5,3.6464088397790064,-2.430939226519344,5.863539445629005,9.38,8.5,-,0.0,SAT,-50.0,2025-10-08 09:15,55.0,-,0.0,SAT,-50.0,2025-09-30 12:30,65.0,-,0.0,SAT,-50.0,2025-07-24 12:00,165.0,-,0.0,-,0.0,,,,,,,,,,,,,0,0
CEMAS,2025-10-09,7.35,100,3,0,0,7.17,7.1,-0.13,-0.16,1,53.68,22.38,89268051.0,6.59,7.14,7.69,15.31,0,179.47,34.55,0,100,0,1,0,0,,,,,,,0,0,0,0,0,6.81,7.89,7.3,3.23,321333136,0.0,1.49,"ATR Oranı düşük (4.91%) | Gelişmiş Bull Flag | ATR STOP: 6.81, TP: 7.89 | 1H:%7.3 | 1A:%3.23 | Volume Delta pozitif",5,7.35,1,1,1,0,0,-179.47,-34.55,89268051.0,0,-158.47,,,,,,,,,,,,,,,,,,,,2025-10-09,7.35,3.129251700680278,-17.551020408163268,20.052770448548817,7.58,6.06,3.129251700680278,1,5,3.129251700680278,-25.850340136054417,28.10026385224274,7.58,5.43,-,0.0,AL,50.0,2025-10-08 14:00,36.0,-,0.0,AL,50.0,2025-10-09 08:30,6.0,-,0.0,SAT,-50.0,2025-07-16 12:00,183.0,-,0.0,SAT,-50.0,2025-09-26 00:00,9.0,,,,,,,,,,,0,0
CEMTS,2025-10-09,11.26,-100,0,3,0,11.3,11.46,-0.06,-0.16,1,46.68,19.4,-9057338.0,10.62,11.33,12.05,12.68,0,46.31,33.61,0,100,0,0,0,0,,,,,,,0,0,0,0,0,10.46,12.06,0.54,2.83,98559555,0.0,0.95,"ATR Oranı düşük (4.76%) | ATR STOP: 10.46, TP: 12.06 | 1H:%0.54 | 1A:%2.83",2,7.1,0,0,0,0,0,-46.31,-33.61,-9057338.0,0,-44.02,,,,,,,,,,,,,,,,,,,,2025-10-09,11.26,-1.1545293072824068,-6.305506216696262,5.211141060197664,11.13,10.53,-1.1545293072824068,1,5,1.0657193605683926,-6.571936056838368,7.557117750439378,11.38,10.15,-,0.0,SAT,-50.0,2025-10-08 14:00,36.0,-,0.0,SAT,-50.0,2025-10-09 11:30,3.0,-,0.0,SAT,-50.0,2025-10-08 12:00,3.0,-,0.0,SAT,-50.0,2025-09-10 00:00,21.0,,,,,,,,,,,0,0
CEMZY,2025-10-09,31.84,0,0,0,0,30.97,30.88,1.05,1.57,0,57.1,47.58,-1656077.0,28.94,32.2,35.46,20.25,1,235.16,9.08,0,0,1,0,0,0,,,,,,,0,0,0,0,0,28.52,35.16,6.13,8.59,211041194,0.0,3.41,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (6.95%) | Gelişmiş Cup & Handle | ATR STOP: 28.52, TP: 35.16 | 1H:%6.13 | 1A:%8.59",5,10.43,0,0,1,0,0,-235.16,-9.08,-1656077.0,0,-214.43,,,,,,,,,,,,,,,,,,,,2025-10-09,31.84,14.6356783919598,14.6356783919598,0.0,36.5,32.02,14.6356783919598,6,1,71.01130653266333,9.987437185929657,35.68411386593204,54.45,32.02,-,0.0,AL,50.0,2025-10-07 08:15,92.0,-,0.0,SAT,-50.0,2025-10-09 08:30,6.0,-,0.0,AL,50.0,2025-07-25 08:00,163.0,-,0.0,AL,50.0,2025-07-21 00:00,58.0,,,,,,,,,,,1,1
CEOEM,2025-10-09,33.12,-50,0,4,0,35.5,36.49,-0.73,0.07,0,32.89,17.69,1436712.0,33.4,37.25,41.11,20.71,0,41.78,49.51,0,100,1,0,0,0,,,,,,,0,0,1,0,0,30.39,35.85,-12.1,-7.54,92340841,0.0,3.96,"ATR Oranı düşük (5.5%) | Gelişmiş Cup & Handle | ATR STOP: 30.39, TP: 35.85 | 1H:%-12.1 | 1A:%-7.54 | Confirmed SELL (alphaTrend teyidi)",2,8.24,0,0,1,0,0,-41.78,-49.51,1436712.0,0,-38.84,,,,,,,,,,,,,,,,,,,,2025-10-09,33.12,-0.905797101449267,-24.27536231884058,23.58318098720293,32.82,25.08,-0.905797101449267,1,6,-0.905797101449267,-23.913043478260864,23.217550274223036,32.82,24.7,-,0.0,SAT,-50.0,2025-10-03 06:45,164.0,-,0.0,SAT,-50.0,2025-10-03 07:30,43.0,-,0.0,SAT,-50.0,2025-10-06 12:00,9.0,-,0.0,AL,50.0,2025-08-04 00:00,48.0,,,,,,,,,,,0,0
CGCAM,2025-10-09,34.96,-50,0,4,0,38.33,38.31,-1.19,-0.52,0,34.76,25.72,-4241903.0,34.32,38.98,43.64,23.91,1,58.91,27.17,0,100,1,0,0,0,,,,,,,0,0,0,0,0,31.97,37.95,-5.15,-7.95,172266325,29.133331,1.55,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (5.7%) | Gelişmiş Cup & Handle | ATR STOP: 31.97, TP: 37.95 | 1H:%-5.15 | 1A:%-7.95",3,8.55,0,0,1,0,0,-58.91,-27.17,-4241903.0,0,-50.6,,,,,,,,,,,,,,,,,,,,2025-10-09,34.96,-0.2860411899313542,-4.576659038901606,4.3029259896729775,34.86,32.02,-0.2860411899313542,1,5,7.951945080091536,-1.3157894736842128,8.585055643879178,37.74,32.02,-,0.0,SAT,-50.0,2025-10-08 10:15,51.0,-,0.0,SAT,-50.0,2025-09-26 13:30,82.0,-,0.0,SAT,-50.0,2025-09-29 12:00,24.0,-,0.0,AL,50.0,2025-08-01 00:00,49.0,,,,,,,,,,,0,0
CUSAN,2025-10-09,25.58,-50,0,4,0,29.6,30.25,-1.55,-0.58,0,32.33,27.5,-1356968.0,25.51,31.1,36.7,35.96,1,40.94,33.56,0,100,0,0,0,0,,,,,,,0,0,0,0,0,22.26,28.9,-8.97,-19.86,21591914,0.0,2.26,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı yüksek (8.66%) | ATR STOP: 22.26, TP: 28.9 | 1H:%-8.97 | 1A:%-19.86 | Volume Delta pozitif",3,12.98,0,1,0,0,0,-40.94,-33.56,-1356968.0,0,-32.98,,,,,,,,,,,,,,,,,,,,2025-10-09,25.58,2.032838154808456,-2.0328381548084424,3.984674329501926,26.1,24.5,2.032838154808456,2,1,2.032838154808456,-13.05707584050039,14.789272030651352,26.1,21.6,-,0.0,SAT,-50.0,2025-09-25 08:15,356.0,-,0.0,SAT,-50.0,2025-09-26 11:30,84.0,-,0.0,SAT,-50.0,2025-09-30 12:00,21.0,-,0.0,AL,50.0,2025-07-29 00:00,52.0,,,,,,,,,,,0,0
CVKMD,2025-10-09,18.04,50,4,0,0,16.74,15.92,0.95,0.67,1,76.34,41.8,38128308.0,12.7,15.48,18.26,35.96,1,132.62,0.0,100,0,1,0,1,0,,,,,,,0,1,0,0,0,16.9,19.18,9.33,33.04,629277189,0.0,3.1,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATH Breakout! (uzaklık %0.0) | ATR Oranı düşük (4.22%) | Gelişmiş TOBO formasyonu | Gelişmiş Cup & Handle | ATR STOP: 16.9, TP: 19.18 | 1H:%9.33 | 1A:%33.04 | Confirmed BUY (alphaTrend teyidi)",11,6.32,2,0,1,0,0,-132.62,-0.0,38128308.0,0,-80.97,,,,,,,,,,,,,,,,,,,,2025-10-09,18.04,19.51219512195122,12.52771618625278,5.844155844155835,21.56,19.08,19.51219512195122,3,1,19.51219512195122,-1.2749445676274969,17.393320964749538,21.56,17.81,-,0.0,AL,50.0,2025-09-30 14:30,232.0,-,0.0,-,0.0,,,-,0.0,-,0.0,,,-,0.0,-,0.0,,,,,,,,,,,,,1,0
CWENE,2025-10-09,27.6,50,4,0,0,25.13,23.92,2.31,1.87,1,72.13,49.5,42475500.0,16.79,23.23,29.67,55.44,1,101.46,3.43,0,0,0,0,0,0,,,,,,,0,1,0,0,0,25.07,30.13,10.14,60.84,1246613155,0.0,2.5,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (6.1%) | ATR STOP: 25.07, TP: 30.13 | 1H:%10.14 | 1A:%60.84 | Confirmed BUY (alphaTrend teyidi)",8,9.17,2,0,0,0,0,-101.46,-3.43,42475500.0,0,-62.43,,,,,,,,,,,,,,,,,,,,2025-10-09,27.6,-5.797101449275368,-13.04347826086957,7.6923076923076925,26.0,23.6,-5.797101449275368,1,2,-2.681159420289862,-12.101449275362318,9.679821295606843,26.86,23.48,-,0.0,AL,50.0,2025-09-29 10:45,280.0,-,0.0,-,0.0,,,-,0.0,-,0.0,,,-,0.0,AL,50.0,2025-08-05 00:00,47.0,,,,,,,,,,,0,0
DAPGM,2025-10-09,14.71,0,0,0,0,15.63,15.3,-0.47,-0.49,1,44.51,34.82,-32639251.0,12.76,15.47,18.18,35.02,1,234.32,22.58,0,100,0,0,0,0,,,,,,,0,0,0,0,0,13.36,16.06,0.0,-22.5,968673205,29.42,3.06,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (6.14%) | ATR STOP: 13.36, TP: 16.06 | 1H:%0.0 | 1A:%-22.5",3,9.18,0,0,0,0,0,-234.32,-22.58,-32639251.0,0,-226.39,,,,,,,,,,,,,,,,,,,,2025-10-09,14.71,-2.1074099252209417,-11.284840244731475,9.374999999999996,14.4,13.04,-2.1074099252209417,1,5,-2.1074099252209417,-19.10265125764786,17.36111111111111,14.4,11.9,-,0.0,AL,50.0,2025-10-07 10:00,85.0,-,0.0,AL,50.0,2025-10-09 06:30,8.0,-,0.0,SAT,-50.0,2025-09-24 08:00,34.0,-,0.0,-,0.0,,,,,,,,,,,,,0,0
DARDL,2025-10-09,2.61,-50,0,4,0,2.69,2.66,-0.01,0.01,0,46.98,21.53,64219024.0,2.43,2.7,2.96,19.56,0,62.11,65.43,0,100,0,0,0,0,,,,,,,0,0,0,0,0,2.41,2.81,2.35,3.16,155354941,0.0,0.23,"ATR Oranı düşük (5.2%) | ATR STOP: 2.41, TP: 2.81 | 1H:%2.35 | 1A:%3.16",3,7.66,0,0,0,0,0,-62.11,-65.43,64219024.0,0,-55.33,,,,,,,,,,,,,,,,,,,,2025-10-09,2.61,3.4482758620689773,-6.130268199233705,9.25925925925926,2.7,2.41,3.4482758620689773,1,5,3.4482758620689773,-11.111111111111112,14.074074074074087,2.7,2.25,-,0.0,AL,50.0,2025-10-09 07:15,30.0,-,0.0,SAT,-50.0,2025-09-30 06:30,71.0,-,0.0,SAT,-50.0,2025-10-01 12:00,18.0,-,0.0,-,0.0,,,,,,,,,,,,,0,0
DCTTR,2025-10-09,33.0,-50,0,4,0,32.61,33.4,0.03,0.12,0,47.53,13.86,2646432.0,30.06,33.24,36.43,19.16,0,50.89,27.85,0,100,0,0,0,0,,,,,,,0,0,0,0,0,30.75,35.25,-5.61,10.22,162740939,0.0,4.32,"ATR Oranı düşük (4.54%) | ATR STOP: 30.75, TP: 35.25 | 1H:%-5.61 | 1A:%10.22",2,6.82,0,0,0,0,0,-50.89,-27.85,2646432.0,0,-42.76,,,,,,,,,,,,,,,,,,,,2025-10-09,33.0,-1.0909090909090893,-7.878787878787883,6.8627450980392215,32.64,30.1,-1.0909090909090893,1,5,-1.0909090909090893,-12.545454545454549,11.58088235294118,32.64,28.04,-,0.0,SAT,-50.0,2025-10-06 11:30,112.0,-,0.0,SAT,-50.0,2025-10-07 10:30,22.0,-,0.0,SAT,-50.0,2025-10-07 08:00,7.0,-,0.0,SAT,-50.0,2025-08-13 00:00,41.0,,,,,,,,,,,0,0
DENGE,2025-10-09,2.83,-50,0,4,0,2.93,2.9,-0.02,-0.01,0,44.47,10.78,15840597.0,2.73,2.9,3.08,12.07,0,56.35,31.64,0,100,1,0,0,0,,,,,,,0,0,0,0,0,2.64,3.02,-2.08,-1.39,79268324,0.0,1.23,"ATR Oranı düşük (4.54%) | Gelişmiş Cup & Handle | ATR STOP: 2.64, TP: 3.02 | 1H:%-2.08 | 1A:%-1.39",3,6.71,0,0,1,0,0,-56.35,-31.64,15840597.0,0,-43.58,,,,,,,,,,,,,,,,,,,,2025-10-09,2.83,1.413427561837457,-2.4734982332155577,3.832752613240429,2.87,2.68,1.413427561837457,1,2,41.34275618374558,41.34275618374558,0.0,4.0,2.68,-,0.0,SAT,-50.0,2025-10-08 09:45,53.0,-,0.0,SAT,-50.0,2025-10-07 06:30,26.0,-,0.0,SAT,-50.0,2025-09-26 04:00,29.0,-,0.0,AL,50.0,2025-08-01 00:00,49.0,,,,,,,,,,,0,1
DERHL,2025-10-09,17.45,-50,0,4,0,18.91,19.13,-1.19,-1.17,0,32.34,16.84,-9948291.0,16.9,19.28,21.66,24.68,0,98.07,89.2,0,100,0,0,0,0,,,,,,,0,0,0,0,0,15.88,19.02,-6.63,-9.73,305766233,872.50006,2.27,"ATR Oranı düşük (5.98%) | ATR STOP: 15.88, TP: 19.02 | 1H:%-6.63 | 1A:%-9.73",1,9.0,0,0,0,0,0,-98.07,-89.2,-9948291.0,0,-111.03,,,,,,,,,,,,,,,,,,,,2025-10-09,17.45,-0.8022922636103184,-6.246418338108882,5.488157134604271,17.31,16.35,-0.8022922636103184,1,5,-0.8022922636103184,-14.727793696275063,14.038128249566714,17.31,14.23,-,0.0,SAT,-50.0,2025-10-08 09:30,54.0,-,0.0,SAT,-50.0,2025-09-19 06:30,134.0,-,0.0,SAT,-50.0,2025-08-07 08:00,136.0,-,0.0,SAT,-50.0,2025-06-13 00:00,83.0,,,,,,,,,,,0,0
DESA,2025-10-09,15.1,0,0,0,0,14.42,15.02,0.19,0.26,0,52.53,17.46,-1330027.0,14.43,15.24,16.06,10.65,1,90.1,7.1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,13.97,16.23,-1.31,-2.51,54779461,22.537313,2.19,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (4.97%) | Gelişmiş TOBO formasyonu | ATR STOP: 13.97, TP: 16.23 | 1H:%-1.31 | 1A:%-2.51",1,7.48,0,0,1,0,0,-90.1,-7.1,-1330027.0,0,-84.82,,,,,,,,,,,,,,,,,,,,2025-10-09,15.1,1.7218543046357602,-0.6622516556291367,2.3437499999999964,15.36,14.44,1.7218543046357602,1,2,2.384105960264909,-10.397350993377486,12.483829236739984,15.46,13.53,-,0.0,AL,50.0,2025-10-09 11:45,12.0,AL,50.0,AL,50.0,2025-10-09 14:30,0.0,-,0.0,AL,50.0,2025-05-09 12:00,314.0,-,0.0,AL,50.0,2025-06-30 00:00,72.0,,,,,,,,,,,0,0
DESPC,2025-10-09,60.7,-50,0,4,0,63.75,62.82,0.79,1.99,0,45.58,27.76,-157370.0,57.1,63.47,69.84,20.06,1,45.35,11.0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,56.46,64.94,-3.11,3.94,23638157,0.0,3.4,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (4.66%) | ATR STOP: 56.46, TP: 64.94 | 1H:%-3.11 | 1A:%3.94",1,6.99,0,0,0,0,0,-45.35,-11.0,-157370.0,0,-39.93,,,,,,,,,,,,,,,,,,,,2025-10-09,60.7,0.24711696869851493,-4.612850082372329,4.847986852917013,60.85,56.6,0.24711696869851493,1,2,0.24711696869851493,-19.571663920922575,19.769926047658178,60.85,47.64,-,0.0,SAT,-50.0,2025-10-09 08:30,25.0,-,0.0,SAT,-50.0,2025-10-03 10:30,40.0,-,0.0,AL,50.0,2025-07-21 04:00,176.0,-,0.0,AL,50.0,2025-07-18 00:00,59.0,,,,,,,,,,,0,0
DEVA,2025-10-09,68.3,0,0,0,0,69.05,68.46,1.24,1.04,1,51.17,34.67,-529801.0,62.98,67.93,72.87,14.56,1,30.47,14.62,0,0,1,0,1,0,,,,,,,0,0,0,0,0,64.51,72.09,-4.01,7.64,55705085,0.0,0.55,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (3.7%) | Gelişmiş TOBO formasyonu | Gelişmiş Cup & Handle | ATR STOP: 64.51, TP: 72.09 | 1H:%-4.01 | 1A:%7.64",3,5.55,0,0,1,0,0,-30.47,-14.62,-529801.0,0,-18.12,,,,,,,,,,,,,,,,,,,,2025-10-09,68.3,3.147877013177168,2.562225475841874,0.567778566359128,70.45,66.4,3.147877013177168,5,2,5.197657393850655,-6.734992679355775,11.343075852470413,71.85,62.3,-,0.0,SAT,-50.0,2025-10-08 07:30,62.0,-,0.0,AL,50.0,2025-09-16 14:30,153.0,-,0.0,AL,50.0,2025-09-16 04:00,53.0,-,0.0,AL,50.0,2025-07-29 00:00,52.0,,,,,,,,,,,0,0
